"AID,A,10","AISTITLE,L,1","HEADING1,A,40","HEADING2,A,40","ACAT,A,3","AINTCAT,A,10","ACATCOMM,A,1","ADBCD,A,1","AISCOST,L,1","AVATTYPE,A,1","AVATENAT1,A,3","AVATENAT2,A,3","AVATECMP,N,8","AVATNNAT1,A,3","AVATNNAT2,A,3","AVATNCMP,N,8","AVATINAT1,A,3","AVATINAT2,A,3","AVATICMP,N,8","AISSUMMARY,L,1","AISSTATUS,L,1","AISREADONL,L,1","AISSECRET,L,1","VTRAVFA,L,1","AISMATCH,L,1","HISINTRASTAT,L,1","AMATCHNO,I,4","ABALANCE,A,10","AREM,A,35","ABOFFDEB,A,10","ABOFFCRED,A,10","ABINTDEB,A,10","ABINTCRED,A,10","CREATEDATE,@,8","MODIFYDATE,@,8","AUTHOR,A,10","AVATCAS,L,1","AMEMO,M,11","COST_DEPART,A,5","COSTRDEPART,L,1","ASECONDID,A,10","AFREE,A,40","DEPACC,A,10","PROVACC,A,10","PRCNDCHARGES,N,8","PRCPRIVATE,N,8","ACCTSECONDID,L,1","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","TRFTSTATUS,A,3","STATIONID,A,3","COSTRPERS,L,1","COST_PERS,A,6","COSTRMAGASIN,L,1","COST_MAGASIN,A,10","TYPENDCHARGES,A,3","AFIXTYPE,A,10","ASLEEPING,L,1","DISCADVNOT,L,1"
642000,0,Moins-val. / réalis. de créances comm.,Minderwaard.op realis. handelsvorderinge,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643,1,Charges d'exploitation  diverses,Diverse bedrijfskosten,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643000,0,Frais entretien voiture non déductibles,Onderhoudskosten wagen niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:28:20,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643100,0,Frais location voiture non déductibles,Huurlasten wagen niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:28:27,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643200,0,Frais assurances voit. non déductibles,Verzekeringskosten wagen niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:28:39,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643300,0,Frais - taxes autos non déductibles,Takskosten wagen niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:28:47,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643400,0,Frais stationnement - parking non déd.,Parkeerkosten wagen niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:28:54,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643500,0,TVA non déductible sur autos,Niet aftrekbare B.T.W. op wagens,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:02,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643600,0,Frais garage non déductibles,Garagekosten niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:08,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643700,0,Frais dépannage - réparation non déduct.,Depannage- en herstellingskosten niet af,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:13,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643800,0,Frais lavage véhicules non déductibles,Afwaskosten voor voertuigen niet aftrekb,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:18,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
643900,0,Frais achat pièces rechange non déduct.,Aankoopkosten vervangingsstukken niet af,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:22,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
644,1,Frais restaurant non déductibles,Restaurantkosten niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:55:42,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
644000,0,Frais boissons / repas non déductibles,Drank / Maaltijdkosten niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:33,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
644100,0,Frais tabac / repas non déductibles,Tabak / Maaltijdkosten niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:39,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
645,1,Frais accueil clients/fourniss. non déd.,Onthaalkosten klanten / lever. niet aftr,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:55:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
645000,0,Frais traiteur non déductibles,Traiteurkosten niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:49,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
645100,0,"Frais d'achat boissons, fleurs non déd.","Aankoopkosten drank, bloemen niet aftrek",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:53,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
645200,0,Frais d'amortissements non déduct.,Afschrijvingskosten niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:29:59,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
645300,0,Frais de services offerts non déduct.,Kosten voor aanbieden van diensten niet,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:03,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
646,1,Frais achat vins non déductibles,Aankoopkosten wijn niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:56:00,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
646000,0,"Frais d'achat de vins, alcools non déd.","Aankoopkosten wijn, alcohol niet aftrekb",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:11,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
646100,0,Frais d'achat de parfums luxe non déd.,Aankoopkosten luxeparfum niet aftrekb.,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:15,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
646200,0,Frais d'achat d'électroménager non déd.,Aankoopko. electr. huish. app. niet aftr,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:19,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
646300,0,"Frais d'achat de montres, . non déd.",Aankoopkosten horloges niet aftrekbaar,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:23,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
646400,0,"Frais d'achat de vidéo, TV, .. non déd.","Aankoopkosten video, TV, . niet aftrekb.",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:28,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
647000,0,Frais vêtements,Aankoopkosten kledingstukken,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
647100,0,"Frais de costumes, chemises non déd.","Aankoopko. maatpakken, hemden niet aftre",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:42,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
647200,0,"Frais de vestes cuir, trainings non déd.","Aankoopko. lederen vesten, trainings nie",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:48,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
647300,0,Frais de chaussures de sport non déd.,Aankoopko. Sportschoenen niet aftrekb.,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:30:52,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
649,1,Charges d'exp. à l'actif - restruct. (-),Als herstructureringsko. geactiv. bedrij,,,,C,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
649000,0,Charges d'exp. à l'actif - restruct. (-),Als herstructureringsko. geactiv. bedrij,,,,C,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
65,1,Charges financières,Financiële kosten,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
650,1,Charges des dettes,Kosten van schulden,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
650000,0,"Intérêts, commissions et frais / dettes","Renten, comm. & kosten verb. aan schulde",,DEFAULT,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
650100,0,Amort. des frais d'émission d'emprunts,Afschr.kosten bij uitgifte lening. & dis,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
6502,1,Autres charges des dettes,Andere kosten van schulden,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
650200,0,Frais fin. sur loc. voiture non déd.,Financiële kosten op huur wagen niet aft,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2003-10-20 15:31:15,BOB,0,,100,1,,,,,100.000000,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
651,1,Réductions de valeur / actifs circulants,Waardeverminderingen op vlot. activa,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
651000,0,Dotations aux réd. val. / actifs circ.,Waardeverminderingen op vlot. activa : t,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
651100,0,Reprises de réd. val. / actifs circ. (-),Waardeverminderingen op vlot. activa : t,,,,C,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
652,1,Moins-values sur réalis. d'actifs circ.,Minderwaarden op de real. vlot. activa,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
652000,0,Moins-values sur réalis. d'actifs circ.,Minderwaarden op de real. vlot. activa,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
653,1,Charges d'escompte de créances,Discontokosten op vorderingen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
653000,0,Charges d'escompte de créances,Discontokosten op vorderingen,,DEFAULT,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
654,1,Différences de change,Wisselresultaten,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
654000,0,Différences de change,Wisselresultaten,,DEFAULT,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
655,1,Ecarts de conversion des devises,Resultat. uit de omrek. van vreemde valu,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
655000,0,Ecarts de conversion des devises,Resultat. uit de omrek. van vreemde valu,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
656,1,Provisions à caractère financier,Voorzieningen met financieel karakter,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
656000,0,Dotations aux provisions financières,Financiële voorzieningen : toev.,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
656100,0,Utilisat. & reprises de prov. fin. (-),Financiële voorzieningen : bested. en te,,,,C,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
657,1,"Frais de banque, de chèques postaux","Bank-, postchequekosten",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
657000,0,"Frais de banque, de chèques postaux","Bank-, postchequekosten",,DEFAULT,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
658,1,Résultats sur options,Resultat. op rechten,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
658000,0,Résultats sur options,Resultat. op rechten,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
659,1,"Commissions / ouv. crédit, cautions, .","Commissies / Kredietopening, waarborg, .",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
659000,0,"Commissions / ouv. crédit, cautions, .","Commissies / Kredietopening, waarborg, .",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
66,1,Charges exceptionnelles,Uitzonderlijke kosten,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
660,1,Amort. et réd. de val. exceptionnelles,Uitz. afschr. en waardevermind.,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
660000,0,Amort. et R.V. Except. / frais d'établ.,Uitz. afschr. en waardevermind. / Oprich,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
660100,0,Amort. et R.V. Except. / immob. incorpor,Uitz. afschr. en waardevermind. / Imm. v,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
660200,0,Amort. et R.V. Except. / immob. corporel,Uitz. afschr. en waardevermind. / Mat. v,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
661,1,Réd. de val. / immob. financières (dot.),Waardevermind. op financ. va. act. : toe,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
661000,0,Réd. de val. / immob. financières (dot.),Waardevermind. op financ. va. act. : toe,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
662,1,Provisions pour risques & charges except,Voorzieningen v. uitz. risico's en koste,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
662000,0,Dot. aux prov. pr risques & ch. except.,Voorzieningen v. uitz. risico's en koste,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
662100,0,Utilisat. prov. pr risques & ch. except.,Voorzieningen v. uitz. risico's en koste,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
663,1,Moins-values sur réalis. d'actifs immob.,Minderw. op de realis. van vaste activa,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
663000,0,Moins-values sur réalis. d'immob. inc.,Minderw. op de realis. van imm. vaste ac,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
663100,0,Moins-values sur réalis. d'immob. corp.,Minderw. op de realis. van mat. vaste ac,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
663200,0,Moins-val./réal. d'immob. en loc.-fin.,Minderw. op de realis. fin. geleasde onr,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
663300,0,Moins-values / réalis. d'immob. fin.,Minderw. op de realis. van financiële va,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
663400,0,Moins-values/réalis. d'imm. dest. à vte,Minderw. op de realis. v. onr. goed. bes,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
664,1,Pénalités et amendes diverses,Strafboeten en diverse boetes,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
664000,0,Pénalités et amendes diverses,Strafboeten en diverse boetes,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
665,1,Différences de change exceptionnelles,Uitzonderlijke wisselverschillen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
665000,0,Différences de change exceptionnelles,Uitzonderlijke wisselverschillen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
666,1,Charges de liquidation de l'entreprise,Kosten bij faillissement van ondern.,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
666000,0,Charges de liquidation de l'entreprise,Kosten bij faillissement van ondern.,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
667,1,Autres charges exceptionnelles,Andere uitzonderlijke kosten,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:51,2000-03-18 14:59:51,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
