id,name,date_dep,partner_id:id,method,tax_id:id,total_neg
deposit28055,28593,2006-07-14,auction_db.partner1341,keep,,f
deposit28299,28878,2006-10-12,auction_db.partner242,keep,,f
deposit28503,29124,2006-11-29,auction_db.partner7738,keep,,f
deposit28392,28909,2006-10-26,auction_db.partner7599,keep,,f
deposit28460,29064,2006-11-17,auction_db.partner1251,keep,auction_db.tax5,f
deposit28404,28884,2006-10-10,auction_db.partner906,keep,auction_db.tax5,f
deposit28320,28925,2006-10-17,auction_db.partner1341,keep,,f
deposit28450,28985,2006-11-14,auction_db.partner7659,keep,,f
deposit28287,28871,2006-10-08,auction_db.partner4933,keep,,f
deposit28504,29125,2006-11-29,auction_db.partner2156,keep,,f
deposit28225,28811,2006-09-25,auction_db.partner3098,keep,,f
deposit28465,28766,2006-09-13,auction_db.partner7715,keep,auction_db.tax5,f
deposit28110,28689,2006-08-31,auction_db.partner4400,keep,,f
deposit28498,29121,2006-11-29,auction_db.partner1033,keep,,f
deposit28244,28825,2006-09-27,auction_db.partner7452,keep,,f
deposit27984,28550,2006-06-19,auction_db.partner1033,keep,,f
deposit27541,28113,2006-03-03,auction_db.partner3806,keep,auction_db.tax5,f
deposit27629,28188,2006-03-15,auction_db.partner3571,keep,,f
deposit28517,28370,2006-11-30,auction_db.partner1871,keep,,f
deposit28518,28931,2006-11-30,auction_db.partner2799,keep,,f
deposit28008,28548,2006-06-26,auction_db.partner3016,keep,,f
deposit28526,28929,2006-11-30,auction_db.partner7745,keep,,f
deposit28538,29148,2006-11-30,auction_db.partner319,keep,,f
deposit28519,28553,2006-11-30,auction_db.partner4128,keep,auction_db.tax5,f
deposit28531,28605,2006-11-30,auction_db.partner4302,keep,auction_db.tax5,f
deposit1467,26057,2004-09-19,auction_db.partner177,contact,,t
deposit28522,29137,2006-11-30,auction_db.partner7744,keep,,f
deposit28524,28845,2006-11-30,auction_db.partner3142,keep,,f
deposit28529,28973,2006-11-30,auction_db.partner6382,keep,,f
deposit28537,29092,2006-11-30,auction_db.partner4176,keep,auction_db.tax5,f
deposit27224,27798,2005-12-06,auction_db.partner4162,keep,,f
deposit28513,28494,2006-11-30,auction_db.partner517,keep,,f
deposit28535,29076,2006-11-30,auction_db.partner7745,keep,,f
deposit28542,29093,2006-11-30,auction_db.partner7751,keep,,f
deposit28540,29145,2006-11-30,auction_db.partner1395,keep,auction_db.tax5,f
deposit28539,28638,2006-11-30,auction_db.partner4176,keep,auction_db.tax5,f
deposit28512,29068,2006-11-30,auction_db.partner4176,keep,,f
deposit28264,28853,2006-10-02,auction_db.partner2285,keep,,f
deposit28551,29067,2006-12-04,auction_db.partner7732,keep,,f
deposit28350,28875,2006-10-23,auction_db.partner4107,keep,,f
deposit28366,28980,2006-10-25,auction_db.partner7588,keep,,f
deposit28557,29153,2006-12-04,auction_db.partner638,keep,,f
deposit28461,29060,2006-11-15,auction_db.partner7712,keep,auction_db.tax5,f
deposit28550,29052,2006-12-04,auction_db.partner3166,keep,,f
deposit28556,29152,2006-12-04,auction_db.partner3540,keep,,f
deposit27952,28517,2006-06-02,auction_db.partner1733,keep,auction_db.tax5,f
deposit28515,29136,2006-11-30,auction_db.partner359,keep,,f
deposit28570,29099,2006-12-06,auction_db.partner7768,keep,,f
deposit28467,29072,2006-11-23,auction_db.partner1348,keep,,f
deposit28574,29080,2006-12-06,auction_db.partner613,keep,,f
deposit28301,28840,2006-10-12,auction_db.partner2142,keep,,f
deposit28569,29118,2006-12-06,auction_db.partner7767,keep,,f
deposit28568,29079,2006-12-06,auction_db.partner7766,keep,,f
deposit28571,29139,2006-12-06,auction_db.partner1515,keep,,f
deposit28573,29159,2006-12-06,auction_db.partner1362,keep,,f
deposit28351,28964,2006-10-23,auction_db.partner7573,keep,,f
deposit28434,29046,2006-11-10,auction_db.partner1972,keep,,f
deposit28124,28699,2006-09-04,auction_db.partner4229,keep,,f
deposit28221,28810,2006-09-25,auction_db.partner704,keep,,f
deposit28481,29106,2006-11-27,auction_db.partner1524,keep,,f
deposit1395,26032,2004-09-10,auction_db.partner794,contact,,t
deposit28582,28690,2006-12-07,auction_db.partner7775,keep,,f
deposit28578,29085,2006-12-06,auction_db.partner7773,keep,,f
deposit28387,28987,2006-10-25,auction_db.partner4035,keep,,f
deposit28284,28868,2006-10-07,auction_db.partner7498,keep,,f
deposit28490,29116,2006-11-28,auction_db.partner7735,keep,,f
deposit28410,29007,2006-11-02,auction_db.partner7635,keep,,f
deposit28412,28880,2006-11-06,auction_db.partner242,keep,,f
deposit28457,29035,2006-11-16,auction_db.partner7662,keep,,f
deposit28360,28974,2006-10-24,auction_db.partner7569,keep,,f
deposit28331,28935,2006-10-19,auction_db.partner2142,keep,,f
deposit28523,29138,2006-11-30,auction_db.partner7743,keep,,f
deposit25729,26304,2004-11-06,auction_db.partner_unknown,contact,,t
deposit1311,25969,2004-09-01,auction_db.partner_unknown,contact,,t
deposit28180,28666,2006-08-29,auction_db.partner7392,keep,,f
deposit26245,26760,2005-03-10,auction_db.partner2140,contact,,t
deposit28274,28859,2006-10-04,auction_db.partner2821,keep,,f
deposit28546,29039,2006-12-01,auction_db.partner3717,keep,,f
deposit28216,28807,2006-09-25,auction_db.partner7441,keep,,f
deposit28547,29150,2006-12-01,auction_db.partner1972,keep,,f
deposit28195,28782,2006-09-20,auction_db.partner333,keep,,f
deposit28253,28831,2006-09-28,auction_db.partner3779,keep,,f
deposit28496,29042,2006-11-28,auction_db.partner1248,keep,auction_db.tax5,f
deposit28516,28978,2006-11-30,auction_db.partner2471,keep,auction_db.tax5,f
deposit28315,28914,2006-10-16,auction_db.partner7556,keep,,f
deposit28201,28780,2006-09-21,auction_db.partner7434,keep,,f
deposit28102,28672,2006-08-30,auction_db.partner4396,keep,,f
deposit356,25313,2004-04-22,auction_db.partner_unknown,contact,,t
deposit27988,28557,2006-06-19,auction_db.partner1362,keep,,f
deposit28500,28881,2006-11-29,auction_db.partner242,keep,,f
deposit28241,28819,2006-09-27,auction_db.partner1407,keep,,f
deposit28448,28704,2006-11-14,auction_db.partner3142,keep,,f
deposit28407,28899,2006-11-01,auction_db.partner2375,keep,,f
deposit28185,287640,2006-09-13,auction_db.partner732,keep,,f
deposit27679,28266,2006-04-06,auction_db.partner732,keep,,f
deposit28075,28625,2006-08-10,auction_db.partner732,keep,,f
deposit28575,29005,2006-12-06,auction_db.partner7769,keep,,f
deposit28093,28651,2006-08-24,auction_db.partner794,keep,,f
deposit27209,27785,2005-12-01,auction_db.partner794,keep,,f
deposit28563,29087,2006-12-04,auction_db.partner7761,keep,,f
deposit28402,28891,2006-10-30,auction_db.partner7622,keep,,f
deposit28479,29104,2006-11-27,auction_db.partner3155,keep,,f
deposit28447,29051,2006-11-14,auction_db.partner4197,keep,,f
deposit28374,28971,2006-10-25,auction_db.partner7590,keep,,f
deposit28444,29021,2006-11-13,auction_db.partner7656,keep,,f
deposit28532,28091,2006-04-20,auction_db.partner2567,keep,auction_db.tax5,f
deposit28609,29199,2006-12-20,auction_db.partner2567,keep,auction_db.tax5,f
deposit28604,29198,2006-12-19,auction_db.partner7450,keep,,f
deposit28533,28296,2006-11-30,auction_db.partner2567,keep,auction_db.tax5,f
deposit28508,29129,2006-11-29,auction_db.partner764,keep,,f
deposit28607,29207,2006-12-20,auction_db.partner236,keep,auction_db.tax5,f
deposit28601,29194,2006-12-16,auction_db.partner7886,keep,,f
deposit28554,28450,2006-12-04,auction_db.partner5331,keep,,f
deposit28288,28862,2006-10-08,auction_db.partner1020,keep,,f
deposit28510,29123,2006-11-29,auction_db.partner3806,keep,auction_db.tax5,f
deposit28391,28911,2006-10-26,auction_db.partner3157,keep,,f
deposit28613,29218,2006-12-21,auction_db.partner7837,keep,,f
deposit28347,28833,2006-10-23,auction_db.partner919,keep,,f
deposit28429,28340,2006-11-09,auction_db.partner3717,keep,,f
deposit28193,28769,2006-09-15,auction_db.partner7400,keep,,f
deposit28468,28879,2006-11-23,auction_db.partner7716,keep,,f
deposit28618,29216,2006-12-26,auction_db.partner7839,keep,,f
deposit28619,29226,2006-12-26,auction_db.partner2156,keep,,f
deposit28587,29184,2006-12-09,auction_db.partner6123,keep,,f
deposit28581,28450,2006-12-06,auction_db.partner5331,keep,,f
deposit28583,29097,2006-12-07,auction_db.partner4076,keep,,f
deposit27977,28441,2006-06-13,auction_db.partner4236,keep,,f
deposit28469,29006,2006-11-23,auction_db.partner7717,keep,,f
deposit28598,29191,2006-12-14,auction_db.partner4352,keep,,f
deposit28584,29182,2006-12-09,auction_db.partner7776,keep,,f
deposit28318,28918,2006-10-16,auction_db.partner4380,keep,,f
deposit28476,29101,2006-11-27,auction_db.partner35,keep,,f
deposit28475,28854,2006-11-24,auction_db.partner459,keep,,f
deposit28324,28912,2006-10-18,auction_db.partner35,keep,,f
deposit28636,29234,2007-01-02,auction_db.partner1169,keep,,f
deposit28409,28995,2006-11-02,auction_db.partner1953,keep,,f
deposit27795,28337,2006-05-02,auction_db.partner433,keep,,f
deposit28344,28957,2006-10-20,auction_db.partner3571,keep,,f
deposit28227,28817,2006-09-25,auction_db.partner35,keep,,f
deposit28430,28882,2006-11-09,auction_db.partner1169,keep,,f
deposit28654,29249,2007-01-04,auction_db.partner1953,keep,,f
deposit679,25799,2004-05-27,auction_db.partner_unknown,contact,,t
deposit28445,28972,2006-11-13,auction_db.partner7657,keep,,f
deposit28414,29008,2006-11-06,auction_db.partner7491,keep,,f
deposit28647,29177,2007-01-04,auction_db.partner4045,keep,,f
deposit28377,28898,2006-10-13,auction_db.partner7593,keep,auction_db.tax5,f
deposit28466,29081,2006-11-23,auction_db.partner_unknown,keep,,f
deposit28314,28913,2006-10-16,auction_db.partner_unknown,keep,,f
deposit28082,28630,2006-08-21,auction_db.partner_unknown,keep,,f
deposit28138,28716,2006-09-06,auction_db.partner_unknown,keep,,f
deposit28653,29252,2007-01-04,auction_db.partner732,keep,,f
deposit28623,29219,2006-12-26,auction_db.partner732,keep,,f
deposit28657,29162,2007-01-05,auction_db.partner3165,keep,,f
deposit28661,29259,2007-01-05,auction_db.partner2667,keep,,f
deposit28632,29221,2006-12-28,auction_db.partner5331,keep,,f
deposit28667,29269,2007-01-08,auction_db.partner7867,keep,,f
deposit28616,29141,2006-12-21,auction_db.partner_unknown,keep,,f
deposit28639,29236,2007-01-03,auction_db.partner1600,keep,,f
deposit28269,28369,2006-10-03,auction_db.partner7486,keep,,f
deposit27218,27794,2005-12-05,auction_db.partner2640,keep,,f
deposit28109,28684,2006-08-31,auction_db.partner6714,keep,,f
deposit28171,28728,2006-09-11,auction_db.partner856,keep,,f
deposit28246,28760,2006-09-27,auction_db.partner7454,keep,,f
deposit1095,25402,2004-06-17,auction_db.partner_unknown,contact,,t
deposit28017,28532,2006-06-26,auction_db.partner757,keep,,f
deposit28527,29086,2006-11-30,auction_db.partner_unknown,keep,,f
deposit27965,28530,2006-06-08,auction_db.partner_unknown,keep,,f
deposit28058,28541,2006-07-17,auction_db.partner3717,keep,,f
deposit28480,29105,2006-11-27,auction_db.partner1600,keep,,f
deposit28477,29103,2006-11-27,auction_db.partner453,keep,,f
deposit28641,29237,2007-01-03,auction_db.partner613,keep,,f
deposit28482,29107,2006-11-27,auction_db.partner585,keep,,f
deposit28665,29044,2007-01-08,auction_db.partner459,keep,,f
deposit28181,28741,2006-09-12,auction_db.partner7394,keep,,f
deposit229,24548,2004-03-31,auction_db.partner_unknown,contact,,t
deposit25856,26424,2004-12-06,auction_db.partner_unknown,contact,,t
deposit28678,29282,2007-01-10,auction_db.partner4131,keep,,f
deposit28644,28920,2007-01-03,auction_db.partner7852,keep,,f
deposit28579,29163,2006-12-06,auction_db.partner7774,keep,,f
deposit28596,29180,2006-12-14,auction_db.partner7826,keep,,f
deposit28593,29175,2006-12-14,auction_db.partner7825,keep,,f
deposit28615,29197,2006-12-21,auction_db.partner1903,keep,,f
deposit28685,29246,2007-01-11,auction_db.partner2640,keep,,f
deposit28643,29240,2007-01-03,auction_db.partner3773,keep,,f
deposit28237,28820,2006-09-27,auction_db.partner4852,keep,,f
deposit25946,26537,2005-01-11,auction_db.partner_unknown,contact,,t
deposit25670,26289,2004-11-01,auction_db.partner_unknown,contact,,t
deposit25850,26415,2004-12-03,auction_db.partner_unknown,contact,,t
deposit26008,26553,2005-01-25,auction_db.partner_unknown,contact,,t
deposit28041,28592,2006-07-10,auction_db.partner4304,keep,,f
deposit27624,28190,2006-03-14,auction_db.partner_unknown,keep,,f
deposit27570,28152,2006-03-07,auction_db.partner_unknown,keep,,f
deposit28646,28808,2007-01-03,auction_db.partner7854,keep,,f
deposit28137,28713,2006-09-05,auction_db.partner4412,keep,,f
deposit28399,28785,2006-10-26,auction_db.partner7603,keep,,f
deposit28594,29171,2006-12-14,auction_db.partner7569,keep,,f
deposit28631,29208,2006-12-27,auction_db.partner7452,keep,,f
deposit28633,29212,2007-01-02,auction_db.partner6063,keep,,f
deposit28493,29119,2006-11-28,auction_db.partner1246,keep,,f
deposit28415,29017,2006-11-07,auction_db.partner1727,keep,,f
deposit28169,28725,2006-09-11,auction_db.partner7387,keep,,f
deposit28346,28958,2006-10-23,auction_db.partner919,keep,,f
deposit28437,29020,2006-11-12,auction_db.partner7647,keep,,f
deposit28628,29025,2006-12-27,auction_db.partner3717,keep,,f
deposit27651,28200,2006-03-21,auction_db.partner3866,keep,,f
deposit28627,29205,2006-12-27,auction_db.partner7844,keep,,f
deposit28217,28764,2006-09-25,auction_db.partner732,keep,,f
deposit28572,29016,2006-12-06,auction_db.partner331,keep,,f
deposit28478,29102,2006-11-27,auction_db.partner7442,keep,,f
deposit28270,28459,2006-10-03,auction_db.partner7487,keep,,f
deposit28488,29114,2006-11-28,auction_db.partner7733,keep,,f
deposit28424,29009,2006-11-08,auction_db.partner7452,keep,,f
deposit28285,28861,2006-10-07,auction_db.partner7496,keep,,f
deposit28674,29242,2007-01-10,auction_db.partner7871,keep,,f
deposit28652,29247,2007-01-04,auction_db.partner732,keep,,f
deposit28473,29096,2006-11-27,auction_db.partner7729,keep,,f
deposit28565,29157,2006-12-05,auction_db.partner7764,keep,,f
deposit28599,29024,2006-12-15,auction_db.partner7887,keep,,f
deposit28439,29000,2006-11-10,auction_db.partner2855,keep,,f
deposit28022,28447,2006-06-27,auction_db.partner242,keep,,f
deposit28660,29225,2007-01-05,auction_db.partner1152,keep,,f
deposit28586,29183,2006-12-09,auction_db.partner269,keep,,f
deposit28600,29192,2006-12-16,auction_db.partner1835,keep,,f
deposit27880,28252,2006-05-23,auction_db.partner242,keep,,f
deposit28670,29275,2007-01-09,auction_db.partner7659,keep,,f
deposit28706,29179,2007-01-18,auction_db.partner1915,keep,,f
deposit28487,28857,2006-11-28,auction_db.partner3717,keep,,f
deposit28659,29260,2007-01-05,auction_db.partner7862,keep,,f
deposit28711,29330,2007-01-20,auction_db.partner974,keep,,f
deposit27486,28088,2006-02-21,auction_db.partner3736,keep,,f
deposit28713,29339,2007-01-23,auction_db.partner600,keep,,f
deposit28720,29341,2007-01-24,auction_db.partner7950,keep,,f
deposit28635,29233,2007-01-02,auction_db.partner7602,keep,,f
deposit28567,29130,2006-12-05,auction_db.partner3571,keep,,f
deposit26878,27477,2005-09-26,auction_db.partner35,keep,,f
deposit28650,29178,2007-01-04,auction_db.partner7855,keep,,f
deposit26065,26653,2005-02-04,auction_db.partner35,contact,,t
deposit28502,29127,2006-11-29,auction_db.partner1835,keep,,f
deposit28727,29340,2007-01-25,auction_db.partner7969,keep,,f
deposit28648,29243,2007-01-04,auction_db.partner3181,keep,,f
deposit28492,28824,2006-09-27,auction_db.partner7736,keep,auction_db.tax5,f
deposit633,25014,2004-05-12,auction_db.partner425,contact,,t
deposit27853,28418,2006-05-14,auction_db.partner1591,keep,,f
deposit28709,29322,2007-01-19,auction_db.partner7894,keep,,f
deposit28114,28695,2006-09-01,auction_db.partner698,keep,,f
deposit28733,29359,2007-01-29,auction_db.partner7987,keep,,f
deposit28672,29276,2007-01-09,auction_db.partner7870,keep,,f
deposit28630,29170,2006-12-27,auction_db.partner7846,keep,,f
deposit28738,29363,2007-01-30,auction_db.partner4129,keep,,f
deposit28729,29353,2007-01-26,auction_db.partner1591,keep,,f
deposit28690,29293,2007-01-12,auction_db.partner3452,keep,,f
deposit28730,29289,2007-01-26,auction_db.partner7548,keep,,f
deposit610,25650,2004-05-05,auction_db.partner_unknown,contact,,t
deposit28484,29110,2006-11-28,auction_db.partner3369,keep,,f
deposit28736,29362,2007-01-29,auction_db.partner744,keep,,f
deposit28712,29331,2007-01-23,auction_db.partner7377,keep,,f
deposit28334,28902,2006-10-19,auction_db.partner7565,keep,,f
deposit28701,29316,2007-01-17,auction_db.partner2889,keep,,f
deposit27981,28547,2006-06-16,auction_db.partner1143,keep,,f
deposit26874,27434,2005-09-26,auction_db.partner2907,keep,,f
deposit1094,24227,2004-06-17,auction_db.partner_unknown,contact,,t
deposit27617,27719,2006-03-13,auction_db.partner_unknown,keep,,f
deposit28755,29379,2007-02-02,auction_db.partner8005,keep,,f
deposit28544,29133,2006-11-30,auction_db.partner7750,keep,,f
deposit28687,29281,2007-01-11,auction_db.partner7565,keep,,f
deposit28506,29120,2006-11-29,auction_db.partner1246,keep,auction_db.tax5,f
deposit28757,29382,2007-02-02,auction_db.partner7843,keep,,f
deposit28758,29383,2007-02-02,auction_db.partner1301,keep,,f
deposit28622,29200,2006-12-26,auction_db.partner_unknown,keep,,f
deposit28123,28636,2006-09-04,auction_db.partner4405,keep,,f
deposit26978,27555,2005-10-18,auction_db.partner_unknown,keep,,f
deposit1073,25846,2004-06-09,auction_db.partner_unknown,contact,,t
deposit28763,29386,2007-02-02,auction_db.partner7792,keep,,f
deposit28233,28701,2006-09-26,auction_db.partner1033,keep,auction_db.tax5,f
deposit27618,28002,2006-03-13,auction_db.partner_unknown,keep,,f
deposit28528,28654,2006-11-30,auction_db.partner_unknown,keep,,f
deposit25780,26332,2004-11-18,auction_db.partner1390,contact,,t
deposit28638,29235,2007-01-03,auction_db.partner7850,keep,,f
deposit28754,29375,2007-02-01,auction_db.partner1600,keep,,f
deposit28603,29202,2006-12-18,auction_db.partner3210,keep,,f
deposit28543,29090,2006-11-30,auction_db.partner505,keep,,f
deposit27942,28332,2006-06-01,auction_db.partner4173,keep,,f
deposit28398,28992,2006-10-26,auction_db.partner7602,keep,,f
deposit28781,29397,2007-02-05,auction_db.partner5986,keep,,f
deposit28610,29201,2006-12-20,auction_db.partner2400,keep,,f
deposit28740,29155,2007-01-31,auction_db.partner459,keep,,f
deposit28576,29013,2006-12-06,auction_db.partner7765,keep,,f
deposit28612,29214,2006-12-21,auction_db.partner7836,keep,,f
deposit28272,28855,2006-10-03,auction_db.partner7488,keep,,f
deposit28239,28775,2006-09-27,auction_db.partner7451,keep,auction_db.tax5,f
deposit28793,29408,2007-02-06,auction_db.partner2640,keep,,f
deposit28564,29156,2006-12-05,auction_db.partner7763,keep,,f
deposit28696,29300,2007-01-15,auction_db.partner341,keep,,f
deposit28798,Godvrindt,2007-02-06,auction_db.partner8028,keep,auction_db.tax5,f
deposit28611,29213,2006-12-20,auction_db.partner2400,keep,,f
deposit27631,28206,2006-03-17,auction_db.partner5081,keep,,f
deposit28602,29188,2006-12-18,auction_db.partner7731,keep,,f
deposit28800,29407,2007-02-07,auction_db.partner8030,keep,,f
deposit28801,29396,2007-02-06,auction_db.partner5350,keep,,f
deposit28560,29083,2006-12-05,auction_db.partner7760,keep,,f
deposit28562,29084,2006-12-05,auction_db.partner7762,keep,,f
deposit28179,28751,2006-09-12,auction_db.partner7393,keep,,f
deposit28804,29380,2007-02-07,auction_db.partner5682,keep,,f
deposit28762,29370,2007-02-02,auction_db.partner1407,keep,,f
deposit28040,28604,2006-07-10,auction_db.partner14,keep,,f
deposit28182,28763,2006-09-13,auction_db.partner7395,keep,,f
deposit28129,28707,2006-09-04,auction_db.partner3397,keep,,f
deposit28559,29151,2006-12-04,auction_db.partner7759,keep,,f
deposit28783,29268,2007-01-08,auction_db.partner8019,keep,auction_db.tax5,f
deposit28806,29267,2007-02-07,auction_db.partner8032,keep,,f
deposit28698,29274,2007-01-16,auction_db.partner585,keep,,f
deposit28248,28828,2006-09-28,auction_db.partner585,keep,auction_db.tax5,f
deposit28807,28270,2007-02-07,auction_db.partner7593,keep,,f
deposit61,27043,2005-05-04,auction_db.partner242,keep,auction_db.tax5,t
deposit28027,28552,2006-06-27,auction_db.partner4176,keep,auction_db.tax5,f
deposit400,25706,2004-04-29,auction_db.partner346,contact,,t
deposit28785,29336,2007-02-06,auction_db.partner242,keep,,f
deposit28778,29390,2007-02-05,auction_db.partner3369,keep,,f
deposit28655,29256,2007-01-04,auction_db.partner_unknown,keep,,f
deposit28775,29387,2007-02-05,auction_db.partner35,keep,,f
deposit28761,29368,2007-02-02,auction_db.partner1972,keep,,f
deposit28710,29324,2007-01-19,auction_db.partner7895,keep,auction_db.tax5,f
deposit28725,29059,2007-01-25,auction_db.partner2577,keep,auction_db.tax5,f
deposit28697,29302,2007-01-12,auction_db.partner6097,keep,,f
deposit28662,29251,2007-01-05,auction_db.partner7569,keep,,f
deposit28792,29354,2007-02-06,auction_db.partner7895,keep,,f
deposit28436,29047,2006-11-10,auction_db.partner996,keep,,f
deposit28505,29131,2006-11-29,auction_db.partner7741,keep,,f
deposit28621,29223,2006-12-26,auction_db.partner7841,keep,,f
deposit28716,29337,2007-01-24,auction_db.partner7929,keep,,f
deposit28671,29278,2007-01-09,auction_db.partner7869,keep,,f
deposit28649,29244,2007-01-04,auction_db.partner7856,keep,,f
deposit28606,29211,2006-12-20,auction_db.partner7833,keep,,f
deposit28427,28998,2006-11-09,auction_db.partner7642,keep,,f
deposit28099,28655,2006-08-29,auction_db.partner4393,keep,,f
deposit28759,29381,2007-02-02,auction_db.partner7379,keep,,f
deposit28200,28778,2006-09-21,auction_db.partner7433,keep,,f
deposit28788,29217,2007-02-06,auction_db.partner3717,keep,,f
deposit28735,29355,2007-01-29,auction_db.partner732,keep,,f
deposit28642,29238,2007-01-03,auction_db.partner840,keep,,f
deposit28629,29169,2006-12-27,auction_db.partner7845,keep,,f
deposit28520,29135,2006-11-30,auction_db.partner7742,keep,,f
deposit28663,29263,2007-01-05,auction_db.partner805,keep,,f
deposit28566,29154,2006-12-05,auction_db.partner7765,keep,,f
deposit28812,29422,2007-02-08,auction_db.partner3233,keep,,f
deposit28548,29082,2006-12-01,auction_db.partner7753,keep,,f
deposit28813,29342,2007-02-08,auction_db.partner8034,keep,,f
deposit28715,29332,2007-01-23,auction_db.partner7924,keep,,f
deposit28692,29203,2007-01-12,auction_db.partner7883,keep,,f
deposit28776,29367,2007-02-05,auction_db.partner8015,keep,,f
deposit28789,29406,2007-02-06,auction_db.partner732,keep,,f
deposit28795,29409,2007-02-06,auction_db.partner794,keep,,f
deposit28580,29158,2006-12-06,auction_db.partner7772,keep,,f
deposit28779,29394,2007-02-05,auction_db.partner638,keep,,f
deposit28666,29030,2007-01-08,auction_db.partner3717,keep,,f
deposit28747,29149,2007-01-31,auction_db.partner3717,keep,,f
deposit28689,28773,2007-01-12,auction_db.partner242,keep,,f
deposit28815,29424,2007-02-09,auction_db.partner8035,keep,,f
deposit28501,29122,2006-11-28,auction_db.partner5335,keep,,f
deposit28818,29428,2007-02-10,auction_db.partner8043,keep,,f
deposit28819,29429,2007-02-10,auction_db.partner8045,keep,,f
deposit28676,29285,2007-01-10,auction_db.partner124,keep,,f
deposit28719,29348,2007-01-24,auction_db.partner794,keep,,f
deposit28768,28833,2007-02-03,auction_db.partner919,keep,,f
deposit28726,29254,2007-01-25,auction_db.partner7967,keep,,f
deposit28673,29229,2007-01-09,auction_db.partner453,keep,,f
deposit25749,26312,2004-11-12,auction_db.partner8078,contact,,t
deposit27473,28025,2006-02-18,auction_db.partner_unknown,keep,,f
deposit28617,29224,2006-12-22,auction_db.partner7716,keep,,f
deposit28824,29426,2007-02-14,auction_db.partner1822,keep,,f
deposit28472,29077,2006-11-23,auction_db.partner7718,keep,,f
deposit28832,29433,2007-02-14,auction_db.partner37,keep,,f
deposit28591,29173,2006-12-14,auction_db.partner7823,keep,,f
deposit28682,28774,2007-01-10,auction_db.partner7451,keep,,f
deposit26860,27383,2005-09-23,auction_db.partner8092,keep,,f
deposit28507,29034,2006-11-29,auction_db.partner7383,keep,auction_db.tax5,f
deposit28703,29317,2007-01-17,auction_db.partner7890,keep,,f
deposit28828,29432,2007-02-14,auction_db.partner8082,keep,,f
deposit28837,29443,2007-02-16,auction_db.partner3441,keep,,f
deposit28534,29142,2006-11-30,auction_db.partner7748,keep,auction_db.tax5,f
deposit28595,28594,2006-12-14,auction_db.partner7824,keep,auction_db.tax5,f
deposit28773,28735,2007-02-04,auction_db.partner8014,keep,,f
deposit28127,28426,2006-09-01,auction_db.partner4408,keep,,f
deposit28840,29445,2007-02-16,auction_db.partner1524,keep,,f
deposit28746,29369,2007-01-31,auction_db.partner7999,keep,,f
deposit28849,29459,2007-02-20,auction_db.partner7659,keep,,f
deposit28739,29338,2007-01-31,auction_db.partner7896,keep,auction_db.tax5,f
deposit28176,28748,2006-09-12,auction_db.partner7391,keep,,f
deposit28791,29360,2007-02-06,auction_db.partner8025,keep,,f
deposit28765,29328,2007-02-03,auction_db.partner7623,keep,,f
deposit28863,29477,2007-02-21,auction_db.partner1408,keep,,f
deposit28766,28379,2007-02-03,auction_db.partner8011,keep,,f
deposit26437,26985,2005-05-11,auction_db.partner_unknown,keep,auction_db.tax5,t
deposit28843,29391,2007-02-20,auction_db.partner359,keep,,f
deposit28858,29472,2007-02-16,auction_db.partner3142,keep,,f
deposit28867,29470,2007-02-21,auction_db.partner7565,keep,,f
deposit28293,28869,2006-10-10,auction_db.partner600,keep,,f
deposit28717,29261,2007-01-24,auction_db.partner7932,keep,,f
deposit28371,27722,2006-10-25,auction_db.partner226,keep,,f
deposit28873,29491,2007-02-22,auction_db.partner8105,keep,,f
deposit28326,28922,2006-10-18,auction_db.partner7563,keep,,f
deposit28874,29484,2007-02-22,auction_db.partner7603,keep,,f
deposit1079,25245,2004-06-17,auction_db.partner_unknown,contact,,t
deposit28030,28536,2006-06-29,auction_db.partner4281,keep,auction_db.tax5,f
deposit28872,29493,2007-02-22,auction_db.partner315,keep,auction_db.tax5,f
deposit28680,29290,2007-01-08,auction_db.partner7875,keep,,f
deposit28723,29356,2007-01-25,auction_db.partner7965,keep,,f
deposit28877,29495,2007-02-23,auction_db.partner7604,keep,,f
deposit1487,25304,2004-09-22,auction_db.partner829,contact,,t
deposit28509,28743,2006-11-29,auction_db.partner_unknown,keep,,f
deposit28827,29430,2007-02-14,auction_db.partner1166,keep,,f
deposit28395,28983,2006-10-25,auction_db.partner1724,keep,,f
deposit28891,29220,2007-02-26,auction_db.partner459,keep,,f
deposit28893,29526,2007-02-26,auction_db.partner8119,keep,,f
deposit28894,29533,2007-02-26,auction_db.partner3525,keep,,f
deposit27464,28064,2006-02-16,auction_db.partner1095,keep,,f
deposit28382,28970,2006-10-25,auction_db.partner4311,keep,,f
deposit28731,29350,2007-01-26,auction_db.partner4287,keep,,f
deposit28796,29410,2007-02-06,auction_db.partner7815,keep,,f
deposit28890,29501,2007-02-26,auction_db.partner8030,keep,,f
deposit28561,29112,2006-12-04,auction_db.partner7757,keep,,f
deposit28882,29492,2007-02-25,auction_db.partner8112,keep,,f
deposit28231,28475,2006-09-26,auction_db.partner7446,keep,auction_db.tax5,f
deposit28343,28887,2006-10-23,auction_db.partner3689,keep,,f
deposit28178,28615,2006-07-19,auction_db.partner3681,keep,,f
deposit28620,29215,2006-12-26,auction_db.partner7840,keep,,f
deposit28871,29378,2007-02-22,auction_db.partner5694,keep,auction_db.tax5,f
