"id","factor_id:id","item_id:id"
3045,"F288","item_dynamics"
3046,"F289","item_dynamics"
3047,"F290","item_dynamics"
3048,"F291","item_dynamics"
3049,"F292","item_dynamics"
3050,"F293","item_dynamics"
3051,"F294","item_dynamics"
3052,"F295","item_dynamics"
3053,"F296","item_dynamics"
3054,"F297","item_dynamics"
3055,"F298","item_dynamics"
3056,"F299","item_dynamics"
3057,"F300","item_dynamics"
3058,"F301","item_dynamics"
3059,"F302","item_dynamics"
3060,"F303","item_dynamics"
3061,"F304","item_dynamics"
3062,"F305","item_dynamics"
3063,"F306","item_dynamics"
3064,"F307","item_dynamics"
3065,"F308","item_dynamics"
3066,"F309","item_dynamics"
3067,"F310","item_dynamics"
3068,"F311","item_dynamics"
3069,"F312","item_dynamics"
3070,"F313","item_dynamics"
3071,"F314","item_dynamics"
3072,"F315","item_dynamics"
3073,"F316","item_dynamics"
3074,"F317","item_dynamics"
3075,"F318","item_dynamics"
3076,"F319","item_dynamics"
3077,"F320","item_dynamics"
3078,"F321","item_dynamics"
3079,"F322","item_dynamics"
3080,"F323","item_dynamics"
3081,"F324","item_dynamics"
3082,"F330","item_dynamics"
3083,"F332","item_dynamics"
3084,"F333","item_dynamics"
3085,"F334","item_dynamics"
3086,"F335","item_dynamics"
3087,"F336","item_dynamics"
3088,"F337","item_dynamics"
3089,"F338","item_dynamics"
3090,"F339","item_dynamics"
3091,"F340","item_dynamics"
3092,"F341","item_dynamics"
3093,"F342","item_dynamics"
3094,"F343","item_dynamics"
3095,"F344","item_dynamics"
3096,"F345","item_dynamics"
3097,"F346","item_dynamics"
3098,"F347","item_dynamics"
3099,"F348","item_dynamics"
3100,"F349","item_dynamics"
3101,"F350","item_dynamics"
3102,"F351","item_dynamics"
3103,"F352","item_dynamics"
3104,"F353","item_dynamics"
3105,"F354","item_dynamics"
3106,"F355","item_dynamics"
3107,"F356","item_dynamics"
3108,"F357","item_dynamics"
3109,"F358","item_dynamics"
3110,"F359","item_dynamics"
3111,"F360","item_dynamics"
3112,"F361","item_dynamics"
3113,"F362","item_dynamics"
3114,"F363","item_dynamics"
3115,"F364","item_dynamics"
3116,"F365","item_dynamics"
3117,"F366","item_dynamics"
3118,"F367","item_dynamics"
3119,"F368","item_dynamics"
3120,"F369","item_dynamics"
3121,"F370","item_dynamics"
3122,"F371","item_dynamics"
3123,"F372","item_dynamics"
3124,"F373","item_dynamics"
3125,"F374","item_dynamics"
3126,"F375","item_dynamics"
3127,"F376","item_dynamics"
3128,"F377","item_dynamics"
3129,"F378","item_dynamics"
3130,"F379","item_dynamics"
3131,"F380","item_dynamics"
3132,"F381","item_dynamics"
3133,"F382","item_dynamics"
3134,"F383","item_dynamics"
3135,"F384","item_dynamics"
3136,"F385","item_dynamics"
3137,"F386","item_dynamics"
3138,"F387","item_dynamics"
3139,"F388","item_dynamics"
3140,"F389","item_dynamics"
3141,"F390","item_dynamics"
3142,"F391","item_dynamics"
3143,"F392","item_dynamics"
3144,"F393","item_dynamics"
3145,"F394","item_dynamics"
3146,"F395","item_dynamics"
3147,"F396","item_dynamics"
3148,"F397","item_dynamics"
3149,"F398","item_dynamics"
3150,"F399","item_dynamics"
3151,"F400","item_dynamics"
3152,"F401","item_dynamics"
3153,"F402","item_dynamics"
3154,"F403","item_dynamics"
3155,"F404","item_dynamics"
3156,"F405","item_dynamics"
3157,"F406","item_dynamics"
3158,"F407","item_dynamics"
3159,"F408","item_dynamics"
3160,"F409","item_dynamics"
3161,"F410","item_dynamics"
3162,"F411","item_dynamics"
3163,"F413","item_dynamics"
3164,"F414","item_dynamics"
3165,"F415","item_dynamics"
3166,"F416","item_dynamics"
3167,"F417","item_dynamics"
3168,"F418","item_dynamics"
3169,"F419","item_dynamics"
3170,"F420","item_dynamics"
3171,"F421","item_dynamics"
3172,"F422","item_dynamics"
3173,"F423","item_dynamics"
3174,"F424","item_dynamics"
3175,"F425","item_dynamics"
3176,"F426","item_dynamics"
3177,"F427","item_dynamics"
3178,"F428","item_dynamics"
3179,"F430","item_dynamics"
3180,"F431","item_dynamics"
3181,"F432","item_dynamics"
3182,"F433","item_dynamics"
3183,"F433b","item_dynamics"
3184,"F434","item_dynamics"
3185,"F435","item_dynamics"
3186,"F443","item_dynamics"
3187,"F444","item_dynamics"
3188,"F445","item_dynamics"
3189,"F446","item_dynamics"
3190,"F447","item_dynamics"
3191,"F448","item_dynamics"
3192,"F449","item_dynamics"
3193,"F450","item_dynamics"
3194,"F451","item_dynamics"
3195,"F452","item_dynamics"
3196,"F453","item_dynamics"
3197,"F454","item_dynamics"
3198,"F455","item_dynamics"
3199,"F456","item_dynamics"
3200,"F457","item_dynamics"
3201,"F458","item_dynamics"
3202,"F459","item_dynamics"
3203,"F460","item_dynamics"
3204,"F461","item_dynamics"
3205,"F462","item_dynamics"
3206,"F463","item_dynamics"
3207,"F464","item_dynamics"
3208,"F465","item_dynamics"
3209,"F466","item_dynamics"
3210,"F467","item_dynamics"
3211,"F468","item_dynamics"
3212,"F469","item_dynamics"
3213,"F470","item_dynamics"
3214,"F471","item_dynamics"
3215,"F472","item_dynamics"
3216,"F473","item_dynamics"
3217,"F474","item_dynamics"
3218,"F475","item_dynamics"
3219,"F476","item_dynamics"
3220,"F477","item_dynamics"
3221,"F478","item_dynamics"
3222,"F479","item_dynamics"
3223,"F482","item_dynamics"
3224,"F483","item_dynamics"
3225,"F484","item_dynamics"
3226,"F485","item_dynamics"
3227,"F486","item_dynamics"
3228,"F487","item_dynamics"
3229,"F488","item_dynamics"
3230,"F489","item_dynamics"
3231,"F490","item_dynamics"
3232,"F491","item_dynamics"
3233,"F492","item_dynamics"
3234,"F493","item_dynamics"
3235,"F494","item_dynamics"
3236,"F495","item_dynamics"
3237,"F496","item_dynamics"
3238,"F497","item_dynamics"
3239,"F497_1","item_dynamics"
3240,"F498","item_dynamics"
3241,"F499","item_dynamics"
3242,"F500","item_dynamics"
3243,"F501","item_dynamics"
3244,"F502","item_dynamics"
3245,"F503","item_dynamics"
3246,"F505","item_dynamics"
3247,"F507","item_dynamics"
3248,"F508","item_dynamics"
3249,"F509","item_dynamics"
3250,"F510","item_dynamics"
3251,"F511","item_dynamics"
3252,"F512","item_dynamics"
3253,"F513","item_dynamics"
3254,"F514","item_dynamics"
3255,"F515","item_dynamics"
3256,"F516","item_dynamics"
3257,"F518","item_dynamics"
3258,"F519","item_dynamics"
3259,"F520","item_dynamics"
3260,"F521","item_dynamics"
3261,"F522","item_dynamics"
3262,"F523","item_dynamics"
3263,"F524","item_dynamics"
3264,"F525","item_dynamics"
3265,"F526","item_dynamics"
3266,"F527","item_dynamics"
3267,"F528","item_dynamics"
3268,"F529","item_dynamics"
3269,"F530","item_dynamics"
3270,"F531","item_dynamics"
3271,"F532","item_dynamics"
3272,"F533","item_dynamics"
3273,"F534","item_dynamics"
3274,"F535","item_dynamics"
3275,"F536","item_dynamics"
3276,"F537","item_dynamics"
3277,"F538","item_dynamics"
3278,"F539","item_dynamics"
3279,"F541","item_dynamics"
3280,"F542","item_dynamics"
3281,"F543","item_dynamics"
3282,"F544","item_dynamics"
3283,"F545","item_dynamics"
3284,"F546","item_dynamics"
3285,"F547","item_dynamics"
3286,"F548","item_dynamics"
3287,"F549","item_dynamics"
3288,"F550","item_dynamics"
3289,"F551","item_dynamics"
3290,"F552","item_dynamics"
3291,"F553","item_dynamics"
3292,"F554","item_dynamics"
3293,"F555","item_dynamics"
3294,"F556","item_dynamics"
3295,"F557","item_dynamics"
3296,"F558","item_dynamics"
3297,"F559","item_dynamics"
3298,"F560","item_dynamics"
3299,"F561","item_dynamics"
3300,"F562","item_dynamics"
3301,"F563","item_dynamics"
3302,"F564","item_dynamics"
3303,"F565","item_dynamics"
3304,"F566","item_dynamics"
3305,"F567","item_dynamics"
3306,"F568","item_dynamics"
3307,"F569","item_dynamics"
3308,"F570","item_dynamics"
3309,"F571","item_dynamics"
3310,"F572","item_dynamics"
3311,"F573","item_dynamics"
3312,"F574","item_dynamics"
3313,"F575","item_dynamics"
3314,"F576","item_dynamics"
3315,"F577","item_dynamics"
3316,"F578","item_dynamics"
3317,"F579","item_dynamics"
3318,"F580","item_dynamics"
3319,"F581","item_dynamics"
3320,"F582","item_dynamics"
3321,"F583","item_dynamics"
3322,"F584","item_dynamics"
3323,"F585","item_dynamics"
3324,"F586","item_dynamics"
3325,"F587","item_dynamics"
3326,"F588","item_dynamics"
3327,"F589","item_dynamics"
3328,"F590","item_dynamics"
3329,"F591","item_dynamics"
3330,"F592","item_dynamics"
3331,"F593","item_dynamics"
3332,"F595","item_dynamics"
3333,"F596","item_dynamics"
3334,"F597","item_dynamics"
3335,"F598","item_dynamics"
3336,"F599","item_dynamics"
3337,"F600","item_dynamics"
3338,"F601","item_dynamics"
3339,"F602","item_dynamics"
3340,"F603","item_dynamics"
3341,"F604","item_dynamics"
3342,"F605","item_dynamics"
3343,"F606","item_dynamics"
3344,"F607","item_dynamics"
3345,"F608","item_dynamics"
3346,"F609","item_dynamics"
3347,"F610","item_dynamics"
3348,"F611","item_dynamics"
3349,"F612","item_dynamics"
3350,"F613","item_dynamics"
3351,"F614","item_dynamics"
3352,"F615","item_dynamics"
3353,"F616","item_dynamics"
3354,"F617","item_dynamics"
3355,"F618","item_dynamics"
3356,"F619","item_dynamics"
3357,"F620","item_dynamics"
3358,"F621","item_dynamics"
3359,"F622","item_dynamics"
3360,"F623","item_dynamics"
3361,"F624","item_dynamics"
3362,"F625","item_dynamics"
3363,"F626","item_dynamics"
3364,"F627","item_dynamics"
3365,"F628","item_dynamics"
3366,"F629","item_dynamics"
3367,"F630","item_dynamics"
3368,"F631","item_dynamics"
3369,"F632","item_dynamics"
3370,"F633","item_dynamics"
3371,"F634","item_dynamics"
3372,"F635","item_dynamics"
3373,"F636","item_dynamics"
3374,"F637","item_dynamics"
3375,"F638","item_dynamics"
3376,"F639","item_dynamics"
3377,"F640","item_dynamics"
3378,"F641","item_dynamics"
3379,"F642","item_dynamics"
3380,"F643","item_dynamics"
3381,"F644","item_dynamics"
3382,"F645","item_dynamics"
3383,"F646","item_dynamics"
3384,"F647","item_dynamics"
3385,"F648","item_dynamics"
3386,"F649","item_dynamics"
3387,"F650","item_dynamics"
3388,"F652","item_dynamics"
3389,"F653","item_dynamics"
3390,"F654","item_dynamics"
3391,"F655","item_dynamics"
3392,"F656","item_dynamics"
3393,"F657","item_dynamics"
3394,"F658","item_dynamics"
3395,"F659","item_dynamics"
3396,"F660","item_dynamics"
3397,"F661","item_dynamics"
3398,"F662","item_dynamics"
3399,"F663","item_dynamics"
3400,"F664","item_dynamics"
3401,"F666","item_dynamics"
3402,"F667","item_dynamics"
3403,"F668","item_dynamics"
3404,"F669","item_dynamics"
3405,"F670","item_dynamics"
3406,"F671","item_dynamics"
3407,"F672","item_dynamics"
3408,"F673","item_dynamics"
3409,"F675","item_dynamics"
3410,"F676","item_dynamics"
3411,"F677","item_dynamics"
3412,"F678","item_dynamics"
3413,"F679","item_dynamics"
3414,"F680","item_dynamics"
3415,"F681","item_dynamics"
3416,"F682","item_dynamics"
3417,"F683","item_dynamics"
3418,"F684","item_dynamics"
3419,"F685","item_dynamics"
3420,"F686","item_dynamics"
3421,"F687","item_dynamics"
3422,"F688","item_dynamics"
3423,"F689","item_dynamics"
3424,"F690","item_dynamics"
3425,"F691","item_dynamics"
3426,"F692","item_dynamics"
3427,"F693","item_dynamics"
3428,"F694","item_dynamics"
3429,"F695","item_dynamics"
3430,"F696","item_dynamics"
3431,"F697","item_dynamics"
3432,"F698","item_dynamics"
3433,"F699","item_dynamics"
3434,"F700","item_dynamics"
3435,"F701","item_dynamics"
3436,"F702","item_dynamics"
3437,"F703","item_dynamics"
3438,"F704","item_dynamics"
3439,"F705","item_dynamics"
3440,"F706","item_dynamics"
3441,"F707","item_dynamics"
3442,"F708","item_dynamics"
3443,"F709","item_dynamics"
3444,"F710","item_dynamics"
3445,"F711","item_dynamics"
3446,"F712","item_dynamics"
3447,"F713","item_dynamics"
3448,"F714","item_dynamics"
3449,"F715","item_dynamics"
3450,"F716","item_dynamics"
3451,"F717","item_dynamics"
3452,"F718","item_dynamics"
3453,"F719","item_dynamics"
3454,"F720","item_dynamics"
3455,"F721","item_dynamics"
3456,"F722","item_dynamics"
3457,"F723","item_dynamics"
3458,"F724","item_dynamics"
3459,"F725","item_dynamics"
3460,"F726","item_dynamics"
3461,"F727","item_dynamics"
3462,"F728","item_dynamics"
3463,"F729","item_dynamics"
3464,"F730","item_dynamics"
3465,"F731","item_dynamics"
3466,"F732","item_dynamics"
3467,"F733","item_dynamics"
3468,"F734","item_dynamics"
3469,"F735","item_dynamics"
3470,"F736","item_dynamics"
3471,"F737","item_dynamics"
3472,"F739","item_dynamics"
3473,"F741","item_dynamics"
3474,"F742","item_dynamics"
3475,"F743","item_dynamics"
3476,"F744","item_dynamics"
3477,"F745","item_dynamics"
3478,"F746","item_dynamics"
3479,"F747","item_dynamics"
3480,"F748","item_dynamics"
3481,"F749","item_dynamics"
3482,"F750","item_dynamics"
3483,"F751","item_dynamics"
3484,"F752","item_dynamics"
3485,"F753","item_dynamics"
3486,"F754","item_dynamics"
3487,"F755","item_dynamics"
3488,"F756","item_dynamics"
3489,"F757","item_dynamics"
3490,"F758","item_dynamics"
3491,"F759","item_dynamics"
3492,"F760","item_dynamics"
3493,"F761","item_dynamics"
3494,"F762","item_dynamics"
3495,"F763","item_dynamics"
3496,"F764","item_dynamics"
3497,"F765","item_dynamics"
3498,"F766","item_dynamics"
3499,"F767","item_dynamics"
3500,"F768","item_dynamics"
3501,"F769","item_dynamics"
3502,"F770","item_dynamics"
3503,"F771","item_dynamics"
3504,"F772","item_dynamics"
3505,"F773","item_dynamics"
3506,"F774","item_dynamics"
3507,"F775","item_dynamics"
3508,"F776","item_dynamics"
3509,"F777","item_dynamics"
3510,"F778","item_dynamics"
3511,"F779","item_dynamics"
3512,"F780","item_dynamics"
3513,"F781","item_dynamics"
3514,"F782","item_dynamics"
3515,"F783","item_dynamics"
3516,"F784","item_dynamics"
3517,"F785","item_dynamics"
3518,"F786","item_dynamics"
3519,"F787","item_dynamics"
3520,"F788","item_dynamics"
3521,"F789","item_dynamics"
3522,"F790","item_dynamics"
3523,"F791","item_dynamics"
3524,"F792","item_dynamics"
3525,"F793","item_dynamics"
3526,"F794","item_dynamics"
3527,"F795","item_dynamics"
3528,"F796","item_dynamics"
3529,"F797","item_dynamics"
3530,"F798","item_dynamics"
3531,"F799","item_dynamics"
3532,"F800","item_dynamics"
3533,"F801","item_dynamics"
3534,"F802","item_dynamics"
3535,"F803","item_dynamics"
3536,"F804","item_dynamics"
3537,"F805","item_dynamics"
3538,"F806","item_dynamics"
3539,"F807","item_dynamics"
3540,"F808","item_dynamics"
3541,"F809","item_dynamics"
3542,"F810","item_dynamics"
3543,"F811","item_dynamics"
3544,"F812","item_dynamics"
3545,"F813","item_dynamics"
3546,"F814","item_dynamics"
3547,"F815","item_dynamics"
3548,"F816","item_dynamics"
3549,"F817","item_dynamics"
3550,"F818","item_dynamics"
3551,"F819","item_dynamics"
3552,"F820","item_dynamics"
3553,"F821","item_dynamics"
3554,"F822","item_dynamics"
3555,"F823","item_dynamics"
3556,"F824","item_dynamics"
3557,"F825","item_dynamics"
3558,"F826","item_dynamics"
3559,"F827","item_dynamics"
3560,"F828","item_dynamics"
3561,"F829","item_dynamics"
3562,"F830","item_dynamics"
3563,"F831","item_dynamics"
3564,"F832","item_dynamics"
3565,"F833","item_dynamics"
3566,"F834","item_dynamics"
3567,"F835","item_dynamics"
3568,"F836","item_dynamics"
3569,"F837","item_dynamics"
3570,"F838","item_dynamics"
3571,"F839","item_dynamics"
3572,"F840","item_dynamics"
3573,"F841","item_dynamics"
3574,"F842","item_dynamics"
3575,"F843","item_dynamics"
3576,"F844","item_dynamics"
3577,"F845","item_dynamics"
3578,"F846","item_dynamics"
3579,"F847","item_dynamics"
3580,"F848","item_dynamics"
3581,"F849","item_dynamics"
3582,"F850","item_dynamics"
3583,"F851","item_dynamics"
3584,"F852","item_dynamics"
3585,"F853","item_dynamics"
3586,"F854","item_dynamics"
3587,"F855","item_dynamics"
3588,"F856","item_dynamics"
3589,"F857","item_dynamics"
3590,"F858","item_dynamics"
3591,"F859","item_dynamics"
3592,"F860","item_dynamics"
3593,"F861","item_dynamics"
3594,"F862","item_dynamics"
3595,"F863","item_dynamics"
3596,"F864","item_dynamics"
3597,"F865","item_dynamics"
3598,"F866","item_dynamics"
3599,"F867","item_dynamics"
3600,"F868","item_dynamics"
3601,"F869","item_dynamics"
3602,"F896a","item_dynamics"
3603,"F870","item_dynamics"
3604,"F871","item_dynamics"
3605,"F872","item_dynamics"
3606,"F873","item_dynamics"
3607,"F874","item_dynamics"
3608,"F875","item_dynamics"
3609,"F876","item_dynamics"
3610,"F877","item_dynamics"
3611,"F878","item_dynamics"
3612,"F879","item_dynamics"
3613,"F880","item_dynamics"
3614,"F881","item_dynamics"
3615,"F882","item_dynamics"
3616,"F883","item_dynamics"
3617,"F884","item_dynamics"
3618,"F885","item_dynamics"
3619,"F886","item_dynamics"
3620,"F887","item_dynamics"
3621,"F888","item_dynamics"
3622,"F889","item_dynamics"
3623,"F890","item_dynamics"
3624,"F891","item_dynamics"
3625,"F892","item_dynamics"
3626,"F893","item_dynamics"
3627,"F894","item_dynamics"
3628,"F895","item_dynamics"
3629,"F896","item_dynamics"
3630,"F897","item_dynamics"
3631,"F898","item_dynamics"
3632,"F899","item_dynamics"
3633,"F900","item_dynamics"
3634,"F901","item_dynamics"
3635,"F902","item_dynamics"
3636,"F903","item_dynamics"
3637,"F904","item_dynamics"
3638,"F905","item_dynamics"
3639,"F906","item_dynamics"
3640,"F907","item_dynamics"
3641,"F908","item_dynamics"
3642,"F909","item_dynamics"
3643,"F910","item_dynamics"
3644,"F911","item_dynamics"
3645,"F912","item_dynamics"
3646,"F913","item_dynamics"
3647,"F914","item_dynamics"
3648,"F915","item_dynamics"
3649,"F916","item_dynamics"
3650,"F917","item_dynamics"
3651,"F918","item_dynamics"
3652,"F919","item_dynamics"
3653,"F920","item_dynamics"
3654,"F921","item_dynamics"
3655,"F922","item_dynamics"
3656,"F923","item_dynamics"
3657,"F924","item_dynamics"
3658,"F925","item_dynamics"
3659,"F926","item_dynamics"
3660,"F927","item_dynamics"
3661,"F928","item_dynamics"
3662,"F929_1","item_dynamics"
3663,"F929","item_dynamics"
3664,"F930","item_dynamics"
3665,"F931","item_dynamics"
3666,"F932","item_dynamics"
3667,"F933","item_dynamics"
3668,"F934","item_dynamics"
3669,"F935","item_dynamics"
3670,"F936","item_dynamics"
3671,"F937","item_dynamics"
3672,"F938","item_dynamics"
3673,"F939","item_dynamics"
3674,"F940","item_dynamics"
3675,"F941","item_dynamics"
3676,"F942","item_dynamics"
3677,"F1","item_sage"
3678,"F429","item_sage"
3679,"F2","item_sage"
3680,"F3","item_sage"
3681,"F4","item_sage"
3682,"F5","item_sage"
3683,"F6","item_sage"
3684,"F7","item_sage"
3685,"F8","item_sage"
3686,"F9","item_sage"
3687,"F10","item_sage"
3688,"F11","item_sage"
3689,"F12","item_sage"
3690,"F13","item_sage"
3691,"F14","item_sage"
3692,"F15","item_sage"
3693,"F16","item_sage"
3694,"F17","item_sage"
3695,"F18","item_sage"
3696,"F19","item_sage"
3697,"F20","item_sage"
3698,"F21","item_sage"
3699,"F22","item_sage"
3700,"F23","item_sage"
3701,"F24","item_sage"
3702,"F25","item_sage"
3703,"F26","item_sage"
3704,"F27","item_sage"
3705,"F28","item_sage"
3706,"F29","item_sage"
3707,"F30","item_sage"
3708,"F31","item_sage"
3709,"F32","item_sage"
3710,"F33","item_sage"
3711,"F34","item_sage"
3712,"F35","item_sage"
3713,"F36","item_sage"
3714,"F37","item_sage"
3715,"F38","item_sage"
3716,"F39","item_sage"
3717,"F40","item_sage"
3718,"F41","item_sage"
3719,"F42","item_sage"
3720,"F43","item_sage"
3721,"F44","item_sage"
3722,"F45","item_sage"
3723,"F46","item_sage"
3724,"F47","item_sage"
3725,"F48","item_sage"
3726,"F49","item_sage"
3727,"F50","item_sage"
3728,"F51","item_sage"
3729,"F52","item_sage"
3730,"F53","item_sage"
3731,"F54","item_sage"
3732,"F55","item_sage"
3733,"F56","item_sage"
3734,"F57","item_sage"
3735,"F58","item_sage"
3736,"F59","item_sage"
3737,"F60","item_sage"
3738,"F61","item_sage"
3739,"F62","item_sage"
3740,"F63","item_sage"
3741,"F64","item_sage"
3742,"F65","item_sage"
3743,"F66","item_sage"
3744,"F67","item_sage"
3745,"F68","item_sage"
3746,"F69","item_sage"
3747,"F70","item_sage"
3748,"F71","item_sage"
3749,"F72","item_sage"
3750,"F73","item_sage"
3751,"F74","item_sage"
3752,"F75","item_sage"
3753,"F76","item_sage"
3754,"F77","item_sage"
3755,"F78","item_sage"
3756,"F79","item_sage"
3757,"F80","item_sage"
3758,"F81","item_sage"
3759,"F82","item_sage"
3760,"F83","item_sage"
3761,"F84","item_sage"
3762,"F85","item_sage"
3763,"F86","item_sage"
3764,"F87","item_sage"
3765,"F88","item_sage"
3766,"F89","item_sage"
3767,"F90","item_sage"
3768,"F91","item_sage"
3769,"F92","item_sage"
3770,"F93","item_sage"
3771,"F94","item_sage"
3772,"F95","item_sage"
3773,"F96","item_sage"
3774,"F97","item_sage"
3775,"F98","item_sage"
3776,"F99","item_sage"
3777,"F100","item_sage"
3778,"F101","item_sage"
3779,"F102","item_sage"
3780,"F103","item_sage"
3781,"F104","item_sage"
3782,"F105","item_sage"
3783,"F106","item_sage"
3784,"F107","item_sage"
3785,"F108","item_sage"
3786,"F109","item_sage"
3787,"F110","item_sage"
3788,"F111","item_sage"
3789,"F112","item_sage"
3790,"F113","item_sage"
3791,"F114","item_sage"
3792,"F115","item_sage"
3793,"F116","item_sage"
3794,"F117","item_sage"
3795,"F118","item_sage"
3796,"F119","item_sage"
3797,"F120","item_sage"
3798,"F121","item_sage"
3799,"F122","item_sage"
3800,"F123","item_sage"
3801,"F124","item_sage"
3802,"F125","item_sage"
3803,"F126","item_sage"
3804,"F127","item_sage"
3805,"F128","item_sage"
3806,"F129","item_sage"
3807,"F130","item_sage"
3808,"F131","item_sage"
3809,"F132","item_sage"
3810,"F133","item_sage"
3811,"F134","item_sage"
3812,"F135","item_sage"
3813,"F136","item_sage"
3814,"F137","item_sage"
3815,"F138","item_sage"
3816,"F139","item_sage"
3817,"F140","item_sage"
3818,"F141","item_sage"
3819,"F142","item_sage"
3820,"F143","item_sage"
3821,"F144","item_sage"
3822,"F145","item_sage"
3823,"F146","item_sage"
3824,"F147","item_sage"
3825,"F148","item_sage"
3826,"F149","item_sage"
3827,"F150","item_sage"
3828,"F151","item_sage"
3829,"F152","item_sage"
3830,"F153","item_sage"
3831,"F154","item_sage"
3832,"F155","item_sage"
3833,"F156","item_sage"
3834,"F157","item_sage"
3835,"F158","item_sage"
3836,"F159","item_sage"
3837,"F160","item_sage"
3838,"F161","item_sage"
3839,"F162","item_sage"
3840,"F163","item_sage"
3841,"F164","item_sage"
3842,"F165","item_sage"
3843,"F166","item_sage"
3844,"F167","item_sage"
3845,"F168","item_sage"
3846,"F169","item_sage"
3847,"F170","item_sage"
3848,"F171","item_sage"
3849,"F172","item_sage"
3850,"F173","item_sage"
3851,"F174","item_sage"
3852,"F175","item_sage"
3853,"F176","item_sage"
3854,"F177","item_sage"
3855,"F178","item_sage"
3856,"F179","item_sage"
3857,"F180","item_sage"
3858,"F181","item_sage"
3859,"F182","item_sage"
3860,"F183","item_sage"
3861,"F184","item_sage"
3862,"F185","item_sage"
3863,"F186","item_sage"
3864,"F187","item_sage"
3865,"F188","item_sage"
3866,"F189","item_sage"
3867,"F190","item_sage"
3868,"F191","item_sage"
3869,"F192","item_sage"
3870,"F193","item_sage"
3871,"F194","item_sage"
3872,"F195","item_sage"
3873,"F196","item_sage"
3874,"F197","item_sage"
3875,"F198","item_sage"
3876,"F199","item_sage"
3877,"F200","item_sage"
3878,"F201","item_sage"
3879,"F202","item_sage"
3880,"F203","item_sage"
3881,"F204","item_sage"
3882,"F205","item_sage"
3883,"F206","item_sage"
3884,"F207","item_sage"
3885,"F208","item_sage"
3886,"F209","item_sage"
3887,"F210","item_sage"
3888,"F211","item_sage"
3889,"F212","item_sage"
3890,"F213","item_sage"
3891,"F214","item_sage"
3892,"F215","item_sage"
3893,"F216","item_sage"
3894,"F217","item_sage"
3895,"F218","item_sage"
3896,"F219","item_sage"
3897,"F220","item_sage"
3898,"F221","item_sage"
3899,"F222","item_sage"
3900,"F223","item_sage"
3901,"F224","item_sage"
3902,"F225","item_sage"
3903,"F226","item_sage"
3904,"F227","item_sage"
3905,"F228","item_sage"
3906,"F229","item_sage"
3907,"F230","item_sage"
3908,"F231","item_sage"
3909,"F232","item_sage"
3910,"F233","item_sage"
3911,"F234","item_sage"
3912,"F235","item_sage"
3913,"F236","item_sage"
3914,"F237","item_sage"
3915,"F238","item_sage"
3916,"F239","item_sage"
3917,"F240","item_sage"
3918,"F241","item_sage"
3919,"F242","item_sage"
3920,"F243","item_sage"
3921,"F244","item_sage"
3922,"F245","item_sage"
3923,"F246","item_sage"
3924,"F247","item_sage"
3925,"F248","item_sage"
3926,"F249","item_sage"
3927,"F250","item_sage"
3928,"F251","item_sage"
3929,"F252","item_sage"
3930,"F253","item_sage"
3931,"F254","item_sage"
3932,"F255","item_sage"
3933,"F256","item_sage"
3934,"F257","item_sage"
3935,"F258","item_sage"
3936,"F259","item_sage"
3937,"F260","item_sage"
3938,"F261","item_sage"
3939,"F262","item_sage"
3940,"F263","item_sage"
3941,"F264","item_sage"
3942,"F265","item_sage"
3943,"F266","item_sage"
3944,"F267","item_sage"
3945,"F268","item_sage"
3946,"F269","item_sage"
3947,"F270","item_sage"
3948,"F271","item_sage"
3949,"F273","item_sage"
3950,"F274","item_sage"
3951,"F275","item_sage"
3952,"F276","item_sage"
3953,"F277","item_sage"
3954,"F278","item_sage"
3955,"F279","item_sage"
3956,"F280","item_sage"
3957,"F281","item_sage"
3958,"F282","item_sage"
3959,"F283","item_sage"
3960,"F284","item_sage"
3961,"F285","item_sage"
3962,"F286","item_sage"
3963,"F287","item_sage"
3964,"F288","item_sage"
3965,"F289","item_sage"
3966,"F290","item_sage"
3967,"F291","item_sage"
3968,"F292","item_sage"
3969,"F293","item_sage"
3970,"F294","item_sage"
3971,"F295","item_sage"
3972,"F296","item_sage"
3973,"F297","item_sage"
3974,"F298","item_sage"
3975,"F299","item_sage"
3976,"F300","item_sage"
3977,"F301","item_sage"
3978,"F302","item_sage"
3979,"F303","item_sage"
3980,"F304","item_sage"
3981,"F305","item_sage"
3982,"F306","item_sage"
3983,"F307","item_sage"
3984,"F308","item_sage"
3985,"F309","item_sage"
3986,"F310","item_sage"
3987,"F311","item_sage"
3988,"F312","item_sage"
3989,"F313","item_sage"
3990,"F314","item_sage"
3991,"F315","item_sage"
3992,"F316","item_sage"
3993,"F317","item_sage"
3994,"F318","item_sage"
3995,"F319","item_sage"
3996,"F320","item_sage"
3997,"F321","item_sage"
3998,"F322","item_sage"
3999,"F323","item_sage"
4000,"F324","item_sage"
4001,"F330","item_sage"
4002,"F332","item_sage"
4003,"F333","item_sage"
4004,"F334","item_sage"
4005,"F335","item_sage"
4006,"F336","item_sage"
4007,"F337","item_sage"
4008,"F338","item_sage"
4009,"F339","item_sage"
4010,"F340","item_sage"
4011,"F341","item_sage"
4012,"F342","item_sage"
4013,"F343","item_sage"
4014,"F344","item_sage"
4015,"F345","item_sage"
4016,"F346","item_sage"
4017,"F347","item_sage"
4018,"F348","item_sage"
4019,"F349","item_sage"
4020,"F350","item_sage"
4021,"F351","item_sage"
